6.5 -216.34665683
6.6 -216.38213673
6.7 -216.42863795
6.8 -216.46652653
6.9 -216.49252699
7 -216.50969715
7.1 -216.51604043
7.2 -216.52605809
7.3 -216.52186216
7.4 -216.52086075
7.5 -216.50698981
7.6 -216.49144461
7.7 -216.47268843
7.8 -216.45687127
7.9 -216.44334085
8 -216.42631807
8.1 -216.40984337
8.2 -216.39094118
8.3 -216.37948763
8.4 -216.36624519
8.5 -216.35318778
