7 -287.56815737
7.1 -287.58644554
7.2 -287.60071681
7.3 -287.61179149
7.4 -287.62007991
7.5 -287.62602458
7.6 -287.63005349
7.7 -287.63241247
7.8 -287.63347151
7.9 -287.63337799
8 -287.63234749
8.1 -287.63050320
8.2 -287.62806147
8.3 -287.62502651
8.4 -287.62151729
8.5 -287.61760841
8.6 -287.61347237
8.7 -287.60910566
8.8 -287.60458997
8.9 -287.59998433
9 -287.59527541
