10 -256.00784844
15 -268.12298427
20 -272.57769660
25 -274.07445056
30 -274.56790837
35 -274.69641463
40 -274.72453514
45 -274.72951870
50 -274.72984219
55 -274.72993377
60 -274.73017660
65 -274.73037149
70 -274.73045824
