10 -174.55404297
15 -180.57033570
20 -181.67032053
25 -181.77029706
30 -181.77394202
35 -181.77717441
40 -181.77976682
45 -181.78039801
50 -181.78063746
55 -181.78130657
60 -181.78212957
65 -181.78264100
70 -181.78279792
