6.5 -181.57111964
6.6 -181.62860987
6.7 -181.67449727
6.8 -181.71031851
6.9 -181.73742087
7 -181.75698523
7.1 -181.77009514
7.2 -181.77766259
7.3 -181.78052619
7.4 -181.77940258
7.5 -181.77492433
7.6 -181.76763806
7.7 -181.75800438
7.8 -181.74644347
7.9 -181.73331827
8 -181.71894603
8.1 -181.70360956
8.2 -181.68755953
8.3 -181.67100795
8.4 -181.65413023
8.5 -181.63707717
