10 -1023.45636848
15 -1072.32176796
20 -1090.16361283
25 -1096.24719053
30 -1098.23003177
35 -1098.74344093
40 -1098.85801197
45 -1098.87798590
50 -1098.87928778
55 -1098.87964884
60 -1098.88061289
