6.5 -253.22744271
6.6 -253.26782550
6.7 -253.30055753
6.8 -253.32663297
6.9 -253.34708444
7 -253.36251244
7.1 -253.37380843
7.2 -253.38143593
7.3 -253.38613436
7.4 -253.38832965
7.5 -253.38845074
7.6 -253.38689397
7.7 -253.38386210
7.8 -253.37965510
7.9 -253.37450368
8 -253.36855856
8.1 -253.36195260
8.2 -253.35490472
8.3 -253.34751881
8.4 -253.33986048
8.5 -253.33202125
