15 -245.98191978
20 -250.92588423
25 -252.61945186
30 -253.19129332
35 -253.35184405
40 -253.38757610
45 -253.39273183
50 -253.39295410
55 -253.39318362
60 -253.39346048
65 -253.39357420
70 -253.39361124
