6.5 -209.97988072
6.6 -210.04186310
6.7 -210.10364028
6.8 -210.15351338
6.9 -210.19589638
7 -210.22655287
7.1 -210.24584110
7.2 -210.26554482
7.3 -210.27301191
7.4 -210.28004272
7.5 -210.27722689
7.6 -210.27236681
7.7 -210.26526267
7.8 -210.25863468
7.9 -210.25169941
8 -210.23911465
8.1 -210.22654229
8.2 -210.20993988
8.3 -210.19801677
8.4 -210.18402242
8.5 -210.16918046
